SMILES,True
Cc1ccc(C2OC[C@@H]3OC(c4ccc(C)c(C)c4)O[C@H]([C@H](O)CO)[C@@H]3O2)cc1C,-6.0
c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,-4.1938200260161125
Cc1cccc(C)c1N,1.3010299956639813
CC(C)c1ccc(Cl)cc1CNC1CC1,-0.6382721639824072
CN(C)CCN(C)CCO,1.7596678446896306
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0.9542425094393248
CC(=O)Oc1cccc(OC(C)=O)c1,0.2624510897304295
C=CN(C)C(C)=O,2.3891660843645326
CN1CCN(C)CCN(C)CC1,2.089905111439398
CC(C)OC(=O)[C@H](C)N[P@](=O)(Oc1ccccc1)Oc1c(F)c(F)c(F)c(F)c1F,-4.455931955649724
COc1ccc(CC(C#N)C(=O)O)cc1OC,-5.275724130399211
CC(C)(C)CC(C)(C)c1ccc(Oc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,-3.521433504406157
Cc1cc(C#N)c(Nc2ccccc2[N+](=O)[O-])s1,-4.086186147616283
C=CCCCCCCCCC(=O)OC,2.322219294733919
CC(CC(C)C)=NCCN=C(C)CC(C)C,0.119915410257991
CC(C)(O)C(=O)c1ccccc1,0.0
CN(C)C=Nc1ccc(NC(=S)NC(C)(C)CO)cc1C#N,-4.327902142064283
O=C(CCS)OCCOC(=O)CCS,0.4548448600085102
COC1CCCC1,3.630427875025024
CCC(C)=NO[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC,-2.616184634019569
CCCC(C)C1OCC(C)(CCC)CO1,0.7075701760979364
O=C(/C=C/c1ccccc1)OCc1ccccc1,0.9542425094393248
CCCCC(CC)CNCC(CC)CCCC,-0.4202164033831898
C=C(C)C(=O)OCCOC(=O)c1c(CC(O)CCl)cccc1C(=O)O,-1.431798275933005
Cc1ncc(CN)c(N)n1,-1.728158393463501
CC(=O)CC(=O)OC(C)C,1.7160033436347992
C=C(CCC=C(C)C)[C@@H]1CC=C(C)CC1,-0.0457574905606751
CCC(=O)OC,4.051152522447381
CCCCCCCCCCCC(=O)N(C)CC(=O)OC(C)C,-3.8538719643217614
CC1=C2CC(C=O)C(C1)C(C(C)C)C2,0.3884564527002667
COC(=O)CCCC(=O)OC,1.146128035678238
CC(C1CC1)C(O)c1ccc(Cl)cc1,-1.0506099933550872
O=C(O)C(CCBr)(c1ccccc1)c1ccccc1,-3.677780705266081
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,3.2273724422896364
Cc1c(C#N)c(O)n(C)c(=O)c1N=Nc1ccc(Cl)c(Cl)c1,-6.0
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,-4.698970004336019
CCCCC(CC)COC(=O)/C=C/C(=O)OCC(CC)CCCC,-3.204119982655925
C=C[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC,-1.473660722610156
CN1c2ccccc2C(=O)c2ccc(Cl)cc2S1(=O)=O,-6.657577319177793
C[Si](C)O[Si](C)C,4.2552725051033065
C[Si](C)(C)NC(=O)N[Si](C)(C)C,-2.078313524516398
CCOC(C)(C)C,4.230448921378274
CCC(CC)C(=O)N(C)c1cccc(OC)c1,-1.359518563029578
O=C(Nc1ccnc(=O)[nH]1)c1ccccc1,-4.443697499232713
CCCCCCCOCC(C)CC=O,1.9590413923210936
